task_id,amount_due,days_overdue,risk_score,customer_segment,entry_date
T3660,131.46,266,468,SME,2025-03-17
T3742,375.67,266,790,SME,2025-03-17
T4151,491.81,266,590,Corporate,2025-03-17
T0023,1311.17,265,708,SME,2025-03-18
T0271,360.1,265,317,SME,2025-03-18
T0320,365.69,265,511,SME,2025-03-18
T0350,538.44,265,420,SME,2025-03-18
T0351,92.96,265,842,Corporate,2025-03-18
T0535,272.37,265,515,Corporate,2025-03-18
T0641,280.71,265,580,Corporate,2025-03-18
T0829,187.05,265,716,SME,2025-03-18
T1143,183.48,265,433,Retail,2025-03-18
T1851,1993.6,265,791,SME,2025-03-18
T2723,529.96,265,795,SME,2025-03-18
T3106,465.82,265,410,SME,2025-03-18
T3144,366.0,265,316,SME,2025-03-18
T3651,1742.08,265,643,Retail,2025-03-18
T3679,81.67,265,744,Retail,2025-03-18
T3728,1139.13,265,378,SME,2025-03-18
T4041,391.86,265,376,Corporate,2025-03-18
T4521,247.46,265,844,SME,2025-03-18
T4626,764.63,265,617,Retail,2025-03-18
T4887,216.74,265,519,SME,2025-03-18
T4980,706.02,265,659,SME,2025-03-18
T4984,178.79,265,301,SME,2025-03-18
T0495,127.7,264,524,Corporate,2025-03-19
T0924,275.0,264,482,Corporate,2025-03-19
T1308,269.66,264,468,Retail,2025-03-19
T1372,229.58,264,684,Retail,2025-03-19
T1426,281.17,264,505,Retail,2025-03-19
T1612,220.31,264,794,Retail,2025-03-19
T1712,122.89,264,461,Retail,2025-03-19
T1737,205.48,264,575,SME,2025-03-19
T2229,335.35,264,416,Corporate,2025-03-19
T2246,32.02,264,331,SME,2025-03-19
T2597,130.03,264,386,Retail,2025-03-19
T3820,904.57,264,411,Retail,2025-03-19
T4138,137.65,264,545,Corporate,2025-03-19
T4621,69.79,264,650,Retail,2025-03-19
T4689,1019.5,264,733,Corporate,2025-03-19
T4920,150.26,264,822,Retail,2025-03-19
T0609,38.91,263,614,SME,2025-03-20
T0703,159.39,263,717,SME,2025-03-20
T1144,312.64,263,512,SME,2025-03-20
T2257,225.16,263,733,Retail,2025-03-20
T2369,138.96,263,806,Retail,2025-03-20
T2471,733.1,263,432,Corporate,2025-03-20
T2577,1159.92,263,726,Corporate,2025-03-20
T2593,1227.66,263,319,Corporate,2025-03-20
T3572,104.46,263,396,Corporate,2025-03-20
T4093,100.17,263,841,Retail,2025-03-20
T4203,473.36,263,539,Corporate,2025-03-20
T4291,123.28,263,656,Corporate,2025-03-20
T4691,180.62,263,524,Retail,2025-03-20
T4793,174.3,263,703,Retail,2025-03-20
T4867,842.71,263,547,Retail,2025-03-20
T0185,464.47,262,664,SME,2025-03-21
T0546,189.25,262,724,SME,2025-03-21
T0663,415.21,262,826,SME,2025-03-21
T1537,187.85,262,810,Corporate,2025-03-21
T2058,874.55,262,783,Retail,2025-03-21
T2791,65.96,262,334,Corporate,2025-03-21
T3479,85.97,262,666,SME,2025-03-21
T3957,1073.53,262,698,Corporate,2025-03-21
T4169,31.87,262,468,SME,2025-03-21
T4290,329.05,262,351,Corporate,2025-03-21
T0479,80.89,261,353,SME,2025-03-22
T1483,76.3,261,716,Corporate,2025-03-22
T1727,207.33,261,810,Retail,2025-03-22
T4077,132.79,261,542,Corporate,2025-03-22
T1052,875.18,260,394,SME,2025-03-23
T0430,324.07,259,496,SME,2025-03-24
T0478,487.35,259,633,Corporate,2025-03-24
T1010,258.98,259,661,Retail,2025-03-24
T1090,351.88,259,715,Corporate,2025-03-24
T1137,705.3,259,517,Corporate,2025-03-24
T1182,51.39,259,610,Retail,2025-03-24
T1256,189.05,259,652,SME,2025-03-24
T1278,236.48,259,801,Retail,2025-03-24
T1575,234.51,259,675,Corporate,2025-03-24
T1625,686.53,259,849,Corporate,2025-03-24
T1759,32.69,259,521,Corporate,2025-03-24
T2206,681.4,259,628,Corporate,2025-03-24
T2367,177.14,259,636,SME,2025-03-24
T2885,241.84,259,316,Corporate,2025-03-24
T3302,356.16,259,775,SME,2025-03-24
T3426,390.37,259,610,Corporate,2025-03-24
T3977,154.06,259,750,Retail,2025-03-24
T4222,107.07,259,634,Corporate,2025-03-24
T4478,43.73,259,419,SME,2025-03-24
T4534,312.62,259,375,Corporate,2025-03-24
T4762,102.92,259,647,Retail,2025-03-24
T0447,49.7,258,440,Corporate,2025-03-25
T0594,230.98,258,586,SME,2025-03-25
T1588,376.09,258,595,SME,2025-03-25
T1875,1825.29,258,601,Retail,2025-03-25
T1884,272.24,258,656,Corporate,2025-03-25
T2412,278.45,258,705,SME,2025-03-25
T2490,808.98,258,523,Retail,2025-03-25
T2655,104.75,258,503,Retail,2025-03-25
T3844,278.79,258,745,SME,2025-03-25
T4032,93.69,258,772,Retail,2025-03-25
T4075,175.31,258,545,Corporate,2025-03-25
T4354,260.82,258,795,Retail,2025-03-25
T4357,436.59,258,539,SME,2025-03-25
T4388,1009.12,258,683,Retail,2025-03-25
T0070,275.3,257,829,Corporate,2025-03-26
T0453,508.26,257,539,SME,2025-03-26
T0481,3079.08,257,417,Retail,2025-03-26
T0645,64.49,257,798,Retail,2025-03-26
T0821,724.8,257,470,Corporate,2025-03-26
T0837,25.38,257,441,Retail,2025-03-26
T0888,730.83,257,332,Retail,2025-03-26
T1476,240.39,257,592,SME,2025-03-26
T1640,247.78,257,508,Retail,2025-03-26
T1904,567.14,257,638,Retail,2025-03-26
T2346,163.02,257,723,Retail,2025-03-26
T2557,72.93,257,714,Retail,2025-03-26
T3442,128.77,257,715,Corporate,2025-03-26
T4459,579.58,257,847,Retail,2025-03-26
T4525,5993.3,257,795,SME,2025-03-26
T4577,111.12,257,473,Corporate,2025-03-26
T4589,131.89,257,376,Corporate,2025-03-26
T0153,163.0,256,849,Retail,2025-03-27
T0617,250.84,256,819,SME,2025-03-27
T0723,194.41,256,521,Retail,2025-03-27
T0810,85.93,256,477,SME,2025-03-27
T1325,30.51,256,675,SME,2025-03-27
T1611,282.4,256,751,Corporate,2025-03-27
T2001,259.16,256,827,SME,2025-03-27
T2047,184.38,256,527,SME,2025-03-27
T2175,105.38,256,380,SME,2025-03-27
T2250,121.57,256,584,Corporate,2025-03-27
T2302,82.55,256,504,Retail,2025-03-27
T2634,253.25,256,750,SME,2025-03-27
T3219,271.38,256,849,Retail,2025-03-27
T3491,211.14,256,809,Corporate,2025-03-27
T4348,111.14,256,440,Corporate,2025-03-27
T4738,105.94,256,714,SME,2025-03-27
T0043,462.27,255,514,SME,2025-03-28
T0321,101.19,255,850,Retail,2025-03-28
T1169,16.37,255,686,Corporate,2025-03-28
T2284,295.2,255,516,Corporate,2025-03-28
T2428,114.1,255,743,Retail,2025-03-28
T2485,1198.1,255,591,SME,2025-03-28
T3146,63.67,255,360,SME,2025-03-28
T3445,303.48,255,544,Corporate,2025-03-28
T3502,1069.96,255,441,Retail,2025-03-28
T4009,86.38,255,593,Retail,2025-03-28
T4187,251.33,255,419,Retail,2025-03-28
T4298,694.35,255,763,Retail,2025-03-28
T4269,12.27,254,742,Corporate,2025-03-29
T0467,626.39,252,378,Retail,2025-03-31
T0666,327.08,252,570,SME,2025-03-31
T0735,94.39,252,485,Retail,2025-03-31
T1314,237.4,252,345,Corporate,2025-03-31
T1584,126.36,252,636,Corporate,2025-03-31
T1800,163.12,252,743,Retail,2025-03-31
T1838,538.1,252,354,Corporate,2025-03-31
T2374,33.12,252,448,Retail,2025-03-31
T2638,466.09,252,427,Corporate,2025-03-31
T2651,33.89,252,602,SME,2025-03-31
T3416,202.8,252,626,SME,2025-03-31
T3433,306.62,252,638,Retail,2025-03-31
T3787,227.0,252,740,Retail,2025-03-31
T3895,142.13,252,551,Corporate,2025-03-31
T4513,442.46,252,529,Retail,2025-03-31
T4747,282.98,252,649,SME,2025-03-31
T4758,101.55,252,799,Corporate,2025-03-31
T4787,110.73,252,371,Retail,2025-03-31
T0410,295.37,251,758,SME,2025-04-01
T0480,1742.01,251,541,Corporate,2025-04-01
T0556,262.92,251,364,SME,2025-04-01
T0651,649.39,251,405,Retail,2025-04-01
T0681,50.24,251,410,Retail,2025-04-01
T0692,534.03,251,701,SME,2025-04-01
T1112,1017.02,251,626,SME,2025-04-01
T1528,565.59,251,773,Retail,2025-04-01
T1601,1773.28,251,806,SME,2025-04-01
T1655,41.04,251,378,Retail,2025-04-01
T1681,103.23,251,330,Corporate,2025-04-01
T1928,873.86,251,644,Corporate,2025-04-01
T2006,1018.06,251,434,SME,2025-04-01
T2785,298.88,251,706,SME,2025-04-01
T3371,435.77,251,760,SME,2025-04-01
T3522,60.95,251,418,Retail,2025-04-01
T3621,473.28,251,563,Corporate,2025-04-01
T4163,150.35,251,540,Retail,2025-04-01
T4188,307.38,251,489,Retail,2025-04-01
T4443,409.1,251,464,Retail,2025-04-01
T4876,1287.9,251,730,Corporate,2025-04-01
T0209,197.54,250,837,Retail,2025-04-02
T0589,206.07,250,740,Retail,2025-04-02
T0757,220.31,250,507,Retail,2025-04-02
T0766,196.26,250,486,SME,2025-04-02
T1000,175.68,250,610,Corporate,2025-04-02
T2287,190.16,250,394,SME,2025-04-02
T2330,252.77,250,470,Corporate,2025-04-02
T2969,103.63,250,438,Retail,2025-04-02
T3234,160.32,250,365,Corporate,2025-04-02
T3352,117.6,250,784,Retail,2025-04-02
T3436,571.86,250,410,Retail,2025-04-02
T3536,264.83,250,653,SME,2025-04-02
T3763,53.22,250,639,SME,2025-04-02
T3894,333.83,250,849,Corporate,2025-04-02
T3918,189.16,250,514,Corporate,2025-04-02
T3925,401.23,250,428,Retail,2025-04-02
T4724,156.89,250,538,Retail,2025-04-02
T1047,1180.39,249,618,Corporate,2025-04-03
T1212,341.01,249,559,Retail,2025-04-03
T1775,214.67,249,765,Corporate,2025-04-03
T1882,540.62,249,503,SME,2025-04-03
T1993,80.97,249,738,Corporate,2025-04-03
T2311,105.81,249,842,Corporate,2025-04-03
T2887,80.39,249,650,Corporate,2025-04-03
T3063,114.49,249,572,SME,2025-04-03
T3828,538.68,249,507,SME,2025-04-03
T4358,57.83,249,459,Retail,2025-04-03
T4716,884.42,249,847,SME,2025-04-03
T0002,545.73,248,509,Retail,2025-04-04
T0093,181.8,248,402,SME,2025-04-04
T0100,422.54,248,846,SME,2025-04-04
T0244,181.42,248,773,Retail,2025-04-04
T0396,43.18,248,775,Corporate,2025-04-04
T0558,145.72,248,770,Retail,2025-04-04
T1055,441.39,248,373,Retail,2025-04-04
T2021,29.36,248,447,Corporate,2025-04-04
T2698,429.71,248,766,Retail,2025-04-04
T2704,36.46,248,777,Corporate,2025-04-04
T3064,385.98,248,564,SME,2025-04-04
T3101,548.61,248,644,SME,2025-04-04
T3112,61.14,248,841,Corporate,2025-04-04
T3558,403.73,248,633,Corporate,2025-04-04
T3619,896.35,248,756,Retail,2025-04-04
T3735,95.81,248,635,SME,2025-04-04
T3890,630.14,248,835,SME,2025-04-04
T4145,431.64,248,326,Retail,2025-04-04
T4171,98.32,248,553,SME,2025-04-04
T4371,220.99,248,761,SME,2025-04-04
T4796,95.01,248,329,Corporate,2025-04-04
T0620,192.35,247,598,Retail,2025-04-05
T1103,365.87,247,608,Corporate,2025-04-05
T1271,103.4,247,747,Retail,2025-04-05
T2862,244.75,247,740,Retail,2025-04-05
T3839,100.42,247,486,SME,2025-04-05
T4259,134.76,247,773,Corporate,2025-04-05
T0621,1203.45,245,653,SME,2025-04-07
T0849,217.96,245,811,SME,2025-04-07
T0978,277.52,245,801,Corporate,2025-04-07
T1187,267.61,245,776,SME,2025-04-07
T1291,499.96,245,572,SME,2025-04-07
T1292,331.49,245,523,SME,2025-04-07
T1462,309.19,245,368,Corporate,2025-04-07
T1758,159.22,245,794,Corporate,2025-04-07
T1943,413.4,245,316,Retail,2025-04-07
T1959,42.29,245,529,SME,2025-04-07
T2018,1487.85,245,382,Retail,2025-04-07
T2282,812.39,245,542,SME,2025-04-07
T2524,160.31,245,413,Retail,2025-04-07
T2668,822.41,245,659,Retail,2025-04-07
T2826,144.37,245,465,Corporate,2025-04-07
T3107,559.17,245,725,Corporate,2025-04-07
T3115,381.76,245,657,Retail,2025-04-07
T3346,582.54,245,709,Corporate,2025-04-07
T3415,220.15,245,634,Corporate,2025-04-07
T3659,206.23,245,794,Retail,2025-04-07
T3767,25.34,245,435,SME,2025-04-07
T4546,201.39,245,618,Retail,2025-04-07
T4620,1996.09,245,351,Corporate,2025-04-07
T4687,155.83,245,377,SME,2025-04-07
T4718,210.86,245,695,Corporate,2025-04-07
T4805,267.56,245,430,Retail,2025-04-07
T4901,56.09,245,530,Corporate,2025-04-07
T4925,125.57,245,553,Corporate,2025-04-07
T0145,269.53,244,672,Retail,2025-04-08
T0488,2242.39,244,622,SME,2025-04-08
T0491,859.87,244,811,Retail,2025-04-08
T0573,728.62,244,639,Retail,2025-04-08
T0825,292.42,244,483,Corporate,2025-04-08
T1283,596.11,244,778,Corporate,2025-04-08
T3136,64.1,244,811,Retail,2025-04-08
T3223,67.69,244,634,SME,2025-04-08
T3360,24.9,244,350,Retail,2025-04-08
T3544,119.9,244,455,SME,2025-04-08
T3829,460.57,244,680,Retail,2025-04-08
T4289,104.38,244,601,Corporate,2025-04-08
T4431,432.91,244,511,SME,2025-04-08
T4540,631.32,244,693,Retail,2025-04-08
T4701,2747.25,244,487,Retail,2025-04-08
T0066,42.77,243,677,SME,2025-04-09
T0208,63.28,243,614,Corporate,2025-04-09
T0233,308.85,243,761,Retail,2025-04-09
T0561,729.32,243,752,Corporate,2025-04-09
T0843,33.45,243,732,Corporate,2025-04-09
T0996,144.33,243,504,Retail,2025-04-09
T1515,649.72,243,575,SME,2025-04-09
T1569,351.78,243,470,Retail,2025-04-09
T1581,363.71,243,850,Retail,2025-04-09
T1699,228.54,243,379,Corporate,2025-04-09
T2042,243.33,243,820,Corporate,2025-04-09
T2063,311.56,243,821,Corporate,2025-04-09
T2750,452.98,243,740,Retail,2025-04-09
T3482,2040.28,243,498,SME,2025-04-09
T3510,272.5,243,507,Corporate,2025-04-09
T3567,109.43,243,770,Corporate,2025-04-09
T3689,55.38,243,745,Retail,2025-04-09
T3994,356.45,243,687,Corporate,2025-04-09
T4401,363.19,243,317,Retail,2025-04-09
T0130,97.26,242,652,Retail,2025-04-10
T0278,145.69,242,837,Corporate,2025-04-10
T0493,117.35,242,428,Retail,2025-04-10
T0724,645.55,242,827,SME,2025-04-10
T0733,1210.82,242,837,SME,2025-04-10
T0776,90.69,242,457,Retail,2025-04-10
T0986,130.11,242,708,Corporate,2025-04-10
T1336,338.85,242,394,Retail,2025-04-10
T1753,225.07,242,746,Retail,2025-04-10
T2881,254.06,242,563,SME,2025-04-10
T2931,155.96,242,516,Corporate,2025-04-10
T3103,42.21,242,706,SME,2025-04-10
T3355,78.41,242,435,Corporate,2025-04-10
T4061,395.54,242,759,SME,2025-04-10
T4206,498.22,242,372,Corporate,2025-04-10
T4310,747.68,242,647,SME,2025-04-10
T4319,357.05,242,746,SME,2025-04-10
T4735,156.22,242,457,SME,2025-04-10
T0483,1629.51,241,344,Corporate,2025-04-11
T0612,228.64,241,686,Retail,2025-04-11
T0675,194.98,241,591,SME,2025-04-11
T0758,451.6,241,423,SME,2025-04-11
T0793,27.54,241,757,Corporate,2025-04-11
T0907,88.1,241,787,Corporate,2025-04-11
T1217,150.3,241,511,SME,2025-04-11
T1259,134.63,241,631,Corporate,2025-04-11
T1262,634.45,241,407,Retail,2025-04-11
T1427,189.23,241,364,Retail,2025-04-11
T1429,154.35,241,361,Corporate,2025-04-11
T2814,393.76,241,681,Retail,2025-04-11
T3762,125.27,241,382,Retail,2025-04-11
T3822,119.56,241,589,Corporate,2025-04-11
T4337,107.68,241,814,Retail,2025-04-11
T4420,1020.52,241,403,Corporate,2025-04-11
T4774,514.35,241,767,Retail,2025-04-11
T4899,332.01,241,615,Corporate,2025-04-11
T3496,96.98,240,663,Corporate,2025-04-12
T4498,299.84,240,475,Retail,2025-04-12
T0008,158.18,238,549,Corporate,2025-04-14
T0058,208.38,238,806,SME,2025-04-14
T0511,35.39,238,754,Retail,2025-04-14
T0559,113.86,238,703,SME,2025-04-14
T0580,304.93,238,464,Retail,2025-04-14
T0891,144.33,238,355,SME,2025-04-14
T0988,20.33,238,438,Corporate,2025-04-14
T1130,200.81,238,646,Corporate,2025-04-14
T1698,696.96,238,427,SME,2025-04-14
T1857,294.73,238,760,Retail,2025-04-14
T1871,249.63,238,441,Retail,2025-04-14
T2003,33.6,238,826,SME,2025-04-14
T2029,105.58,238,659,Retail,2025-04-14
T2128,127.87,238,745,Corporate,2025-04-14
T2770,794.97,238,570,Retail,2025-04-14
T3066,174.93,238,646,Retail,2025-04-14
T3172,82.25,238,654,Retail,2025-04-14
T3245,1435.39,238,799,Retail,2025-04-14
T3268,4520.05,238,605,SME,2025-04-14
T3493,664.81,238,435,SME,2025-04-14
T3614,291.17,238,525,Corporate,2025-04-14
T3647,92.68,238,494,Retail,2025-04-14
T4086,97.12,238,583,SME,2025-04-14
T4250,258.69,238,406,Retail,2025-04-14
T4260,129.17,238,746,Retail,2025-04-14
T4281,1001.68,238,433,Retail,2025-04-14
T4672,76.87,238,831,Retail,2025-04-14
T4849,334.16,238,577,SME,2025-04-14
T4943,105.66,238,382,Retail,2025-04-14
T0384,191.69,237,528,SME,2025-04-15
T0489,76.57,237,602,SME,2025-04-15
T0746,443.33,237,570,SME,2025-04-15
T1491,178.99,237,556,SME,2025-04-15
T1788,346.97,237,834,Corporate,2025-04-15
T2690,245.34,237,506,Retail,2025-04-15
T2743,160.61,237,302,SME,2025-04-15
T2985,360.76,237,683,SME,2025-04-15
T3259,192.55,237,476,Retail,2025-04-15
T3646,283.22,237,740,SME,2025-04-15
T4120,80.79,237,667,Corporate,2025-04-15
T4549,87.33,237,778,Retail,2025-04-15
T4637,639.03,237,705,Corporate,2025-04-15
T4694,308.52,237,474,Retail,2025-04-15
T4746,473.49,237,440,Corporate,2025-04-15
T4933,393.23,237,590,Corporate,2025-04-15
T0125,140.2,236,479,SME,2025-04-16
T0259,180.98,236,577,Retail,2025-04-16
T1405,967.4,236,398,Corporate,2025-04-16
T1628,80.38,236,810,Corporate,2025-04-16
T2338,41.75,236,528,Retail,2025-04-16
T2633,46.91,236,845,Corporate,2025-04-16
T2851,448.9,236,435,Retail,2025-04-16
T3093,133.85,236,666,Retail,2025-04-16
T3224,178.87,236,370,Corporate,2025-04-16
T3467,1307.19,236,406,Corporate,2025-04-16
T3904,71.89,236,478,Retail,2025-04-16
T4598,191.65,236,301,Retail,2025-04-16
T4804,124.25,236,444,Retail,2025-04-16
T4975,421.1,236,543,Corporate,2025-04-16
T1227,1310.01,235,404,Retail,2025-04-17
T1738,953.53,235,677,Retail,2025-04-17
T1921,87.37,235,557,SME,2025-04-17
T2180,294.37,235,444,SME,2025-04-17
T2564,134.19,235,641,Corporate,2025-04-17
T2678,198.16,235,746,SME,2025-04-17
T2921,95.11,235,491,Corporate,2025-04-17
T3005,485.47,235,600,SME,2025-04-17
T3389,380.63,235,814,Corporate,2025-04-17
T3480,285.11,235,355,Corporate,2025-04-17
T4092,50.95,235,362,Retail,2025-04-17
T4409,292.45,235,448,SME,2025-04-17
T4422,367.75,235,761,Corporate,2025-04-17
T4491,450.67,235,630,Corporate,2025-04-17
T4710,1203.51,235,312,Retail,2025-04-17
T4763,31.77,235,660,Corporate,2025-04-17
T4905,579.73,235,657,SME,2025-04-17
T4941,149.9,235,456,SME,2025-04-17
T0619,103.12,234,438,Retail,2025-04-18
T1147,1716.03,234,765,Corporate,2025-04-18
T1186,532.16,234,788,SME,2025-04-18
T1329,243.45,234,530,Retail,2025-04-18
T1517,197.75,234,667,Retail,2025-04-18
T1796,246.85,234,834,SME,2025-04-18
T1957,204.66,234,665,SME,2025-04-18
T2002,420.59,234,564,Corporate,2025-04-18
T2356,188.08,234,634,Corporate,2025-04-18
T2395,583.36,234,646,Retail,2025-04-18
T3025,151.15,234,540,SME,2025-04-18
T3238,498.79,234,690,Corporate,2025-04-18
T3940,53.53,234,616,SME,2025-04-18
T4261,243.85,234,477,Corporate,2025-04-18
T2382,152.15,233,324,SME,2025-04-19
T2973,589.13,233,377,Retail,2025-04-19
T3180,348.69,232,807,Corporate,2025-04-20
T0497,284.18,231,834,Corporate,2025-04-21
T0745,500.1,231,802,Retail,2025-04-21
T0786,410.2,231,447,SME,2025-04-21
T0791,111.63,231,714,Retail,2025-04-21
T0835,55.77,231,360,SME,2025-04-21
T1301,38.92,231,835,SME,2025-04-21
T1557,450.28,231,346,Retail,2025-04-21
T1711,223.87,231,653,Corporate,2025-04-21
T1784,65.71,231,660,Retail,2025-04-21
T1963,670.02,231,515,SME,2025-04-21
T1983,994.88,231,805,SME,2025-04-21
T2183,253.15,231,827,Corporate,2025-04-21
T2768,104.34,231,564,SME,2025-04-21
T2773,143.38,231,663,Corporate,2025-04-21
T2941,110.72,231,391,SME,2025-04-21
T3148,205.91,231,794,Corporate,2025-04-21
T3151,91.89,231,635,SME,2025-04-21
T3530,847.41,231,782,SME,2025-04-21
T3546,947.05,231,357,SME,2025-04-21
T4363,99.33,231,416,Corporate,2025-04-21
T4482,504.93,231,515,Corporate,2025-04-21
T4613,253.25,231,729,Corporate,2025-04-21
T4771,476.92,231,745,SME,2025-04-21
T4798,789.13,231,747,SME,2025-04-21
T4852,182.88,231,848,Corporate,2025-04-21
T4868,154.06,231,405,SME,2025-04-21
T0452,857.77,230,632,Corporate,2025-04-22
T0512,491.15,230,452,Retail,2025-04-22
T0533,474.79,230,747,Corporate,2025-04-22
T0743,182.71,230,398,Corporate,2025-04-22
T1123,94.54,230,556,SME,2025-04-22
T1252,327.33,230,319,Retail,2025-04-22
T1446,1358.56,230,475,Corporate,2025-04-22
T2072,226.94,230,594,Corporate,2025-04-22
T2417,132.62,230,433,Corporate,2025-04-22
T2541,365.04,230,373,Retail,2025-04-22
T2549,1019.44,230,356,Retail,2025-04-22
T2670,86.51,230,823,Retail,2025-04-22
T3333,226.49,230,382,Corporate,2025-04-22
T3386,461.03,230,813,Retail,2025-04-22
T3410,274.7,230,699,SME,2025-04-22
T3431,109.25,230,689,Corporate,2025-04-22
T3636,315.41,230,429,SME,2025-04-22
T3715,112.75,230,650,SME,2025-04-22
T3882,1792.58,230,779,SME,2025-04-22
T3952,733.43,230,833,Retail,2025-04-22
T4173,321.76,230,769,SME,2025-04-22
T4375,330.89,230,688,Retail,2025-04-22
T4468,160.22,230,309,Retail,2025-04-22
T4906,574.65,230,427,SME,2025-04-22
T0188,430.86,229,711,SME,2025-04-23
T0864,549.82,229,386,Corporate,2025-04-23
T1349,47.96,229,642,SME,2025-04-23
T1465,378.31,229,347,SME,2025-04-23
T1598,45.64,229,725,Retail,2025-04-23
T1642,103.19,229,647,SME,2025-04-23
T1762,489.15,229,753,Corporate,2025-04-23
T2553,584.52,229,566,Corporate,2025-04-23
T3010,893.38,229,465,Retail,2025-04-23
T3241,298.09,229,594,Retail,2025-04-23
T3681,151.09,229,580,Corporate,2025-04-23
T4230,429.04,229,676,SME,2025-04-23
T4433,627.84,229,731,Retail,2025-04-23
T4856,228.71,229,558,Corporate,2025-04-23
T0969,48.25,228,680,Retail,2025-04-24
T0987,203.56,228,534,SME,2025-04-24
T1024,111.46,228,427,Corporate,2025-04-24
T1106,358.32,228,617,SME,2025-04-24
T1214,130.47,228,801,SME,2025-04-24
T1842,190.79,228,419,Corporate,2025-04-24
T2187,222.91,228,390,Corporate,2025-04-24
T2298,38.75,228,800,SME,2025-04-24
T2747,384.9,228,319,Corporate,2025-04-24
T3127,216.05,228,690,Retail,2025-04-24
T3195,103.6,228,306,Corporate,2025-04-24
T3205,119.29,228,466,Corporate,2025-04-24
T3261,308.15,228,567,Retail,2025-04-24
T3495,95.27,228,781,Retail,2025-04-24
T3512,38.78,228,728,Corporate,2025-04-24
T3513,41.07,228,365,Corporate,2025-04-24
T3774,222.6,228,729,SME,2025-04-24
T3975,136.27,228,498,SME,2025-04-24
T4022,681.75,228,674,Corporate,2025-04-24
T4247,308.91,228,658,SME,2025-04-24
T4458,124.98,228,568,SME,2025-04-24
T4615,202.62,228,334,Corporate,2025-04-24
T0022,180.26,227,488,Corporate,2025-04-25
T0359,196.84,227,534,Corporate,2025-04-25
T0770,107.16,227,624,SME,2025-04-25
T0901,760.01,227,507,Retail,2025-04-25
T1003,542.85,227,783,Retail,2025-04-25
T2714,36.82,227,762,Retail,2025-04-25
T3120,297.37,227,815,Retail,2025-04-25
T3720,290.93,227,515,Retail,2025-04-25
T3824,97.48,227,648,Corporate,2025-04-25
T0104,114.19,226,610,Corporate,2025-04-26
T0721,473.21,226,746,Retail,2025-04-26
T1002,128.98,226,554,SME,2025-04-26
T1730,514.11,226,406,Retail,2025-04-26
T2805,71.0,226,782,Retail,2025-04-26
T3873,292.86,226,576,Retail,2025-04-26
T4333,178.01,226,793,Corporate,2025-04-26
T0015,587.5,224,339,Corporate,2025-04-28
T0064,68.32,224,470,Corporate,2025-04-28
T0433,1672.26,224,532,Corporate,2025-04-28
T0667,130.81,224,548,SME,2025-04-28
T0923,516.03,224,849,Corporate,2025-04-28
T1122,346.07,224,436,SME,2025-04-28
T1223,203.77,224,364,Corporate,2025-04-28
T1383,393.09,224,821,Retail,2025-04-28
T1445,205.58,224,302,Corporate,2025-04-28
T1493,416.41,224,324,SME,2025-04-28
T1929,62.52,224,563,Corporate,2025-04-28
T2065,200.85,224,477,Retail,2025-04-28
